Enrollment ID,User ID,Course Name,User Level,Enrollment Date
8835,350,Data Science,Intermediate,2023-11-12
8836,112,Data Science,Advanced,2020-11-26
8837,675,Deep Learning,Intermediate,2022-05-13
8838,527,Python Basics,Intermediate,2021-01-17
8839,490,Deep Learning,Intermediate,2023-01-28
8840,419,Python Basics,Beginner,2023-01-04
8841,54,Data Science,Advanced,2020-07-11
8842,790,Python Basics,Beginner,2023-01-26
8843,390,Deep Learning,Advanced,2020-12-27
8844,668,Machine Learning,Beginner,2021-04-03
8845,659,Deep Learning,Intermediate,2021-07-12
8846,479,Python Basics,Intermediate,2022-02-13
8847,511,Data Science,Intermediate,2021-01-24
8848,604,Python Basics,Beginner,2020-01-27
8849,946,Data Science,Intermediate,2021-04-16
8850,695,Deep Learning,Beginner,2023-01-12
8851,129,AI for Everyone,Beginner,2021-06-08
8852,388,Python Basics,Advanced,2022-05-03
8853,270,Deep Learning,Beginner,2021-04-01
8854,533,Data Science,Advanced,2020-06-06
8855,67,AI for Everyone,Beginner,2020-11-03
8856,920,AI for Everyone,Intermediate,2022-04-27
8857,565,Machine Learning,Intermediate,2022-01-20
8858,488,Deep Learning,Beginner,2021-03-27
8859,333,Deep Learning,Beginner,2020-06-28
8860,611,AI for Everyone,Intermediate,2021-07-03
8861,101,Python Basics,Advanced,2021-01-04
8862,95,Deep Learning,Advanced,2023-03-15
8863,602,AI for Everyone,Beginner,2021-06-23
8864,205,Data Science,Intermediate,2022-12-16
8865,311,Data Science,Beginner,2021-03-18
8866,580,Data Science,Advanced,2022-12-06
8867,784,AI for Everyone,Intermediate,2022-04-14
8868,81,Deep Learning,Intermediate,2022-04-23
8869,143,Machine Learning,Advanced,2021-06-04
8870,994,Data Science,Intermediate,2022-05-17
8871,67,Deep Learning,Intermediate,2022-12-07
8872,958,Machine Learning,Advanced,2021-12-12
8873,286,AI for Everyone,Intermediate,2022-12-20
8874,13,Python Basics,Beginner,2021-10-16
8875,648,Python Basics,Intermediate,2023-02-07
8876,903,Deep Learning,Advanced,2020-02-12
8877,41,Machine Learning,Intermediate,2022-10-04
8878,601,Python Basics,Intermediate,2022-12-01
8879,744,Data Science,Beginner,2023-04-07
8880,995,AI for Everyone,Intermediate,2021-02-02
8881,742,Data Science,Beginner,2022-05-05
8882,600,Python Basics,Advanced,2022-05-22
8883,623,AI for Everyone,Advanced,2022-03-03
8884,282,Python Basics,Advanced,2021-03-02
8885,417,Machine Learning,Advanced,2021-12-06
8886,656,AI for Everyone,Advanced,2021-03-20
8887,323,Deep Learning,Intermediate,2023-07-15
8888,605,Deep Learning,Advanced,2020-08-18
8889,7,Data Science,Advanced,2023-05-10
8890,294,Python Basics,Intermediate,2020-12-03
8891,593,Python Basics,Intermediate,2021-07-21
8892,360,Python Basics,Advanced,2022-11-11
8893,793,Machine Learning,Beginner,2020-08-19
8894,48,Deep Learning,Beginner,2023-09-17
8895,982,Machine Learning,Beginner,2020-12-13
8896,275,Python Basics,Advanced,2022-04-13
8897,511,Machine Learning,Beginner,2020-02-20
8898,73,AI for Everyone,Beginner,2021-05-23
8899,780,Machine Learning,Advanced,2022-06-06
8900,208,Data Science,Beginner,2020-02-27
8901,523,Machine Learning,Intermediate,2020-05-02
8902,822,Data Science,Advanced,2020-05-18
8903,865,Machine Learning,Advanced,2023-04-12
8904,469,Python Basics,Intermediate,2021-09-24
8905,128,Deep Learning,Intermediate,2021-02-20
8906,357,AI for Everyone,Intermediate,2022-06-14
8907,370,Data Science,Advanced,2020-10-26
8908,504,Python Basics,Advanced,2021-02-26
8909,385,Data Science,Intermediate,2021-01-09
8910,225,Python Basics,Advanced,2021-07-03
8911,79,Python Basics,Advanced,2020-08-06
8912,162,Deep Learning,Beginner,2021-01-03
8913,832,AI for Everyone,Intermediate,2023-01-20
8914,373,Python Basics,Beginner,2023-08-18
8915,684,Machine Learning,Intermediate,2020-09-20
8916,382,Data Science,Intermediate,2022-09-03
8917,827,AI for Everyone,Advanced,2023-04-02
8918,994,Machine Learning,Intermediate,2020-09-04
8919,291,Data Science,Intermediate,2023-06-06
8920,9,Machine Learning,Intermediate,2022-12-24
8921,562,Machine Learning,Advanced,2022-01-12
8922,871,Data Science,Intermediate,2023-06-14
8923,879,Deep Learning,Intermediate,2021-02-10
8924,227,Machine Learning,Intermediate,2023-04-26
8925,672,Machine Learning,Intermediate,2023-05-22
8926,480,Python Basics,Intermediate,2021-09-01
8927,408,Python Basics,Intermediate,2022-10-09
8928,374,Machine Learning,Advanced,2023-09-19
8929,634,Deep Learning,Beginner,2020-07-10
8930,983,Python Basics,Advanced,2022-04-20
8931,581,Machine Learning,Intermediate,2020-07-04
8932,421,Python Basics,Intermediate,2023-08-14
8933,983,AI for Everyone,Beginner,2023-03-04
8934,17,AI for Everyone,Beginner,2021-06-16
8935,975,Python Basics,Beginner,2021-01-17
8936,359,Deep Learning,Advanced,2022-08-19
8937,567,Data Science,Beginner,2020-04-05
8938,671,Deep Learning,Advanced,2020-04-11
8939,242,Deep Learning,Advanced,2021-03-08
8940,423,Deep Learning,Intermediate,2021-01-22
8941,773,AI for Everyone,Beginner,2021-09-16
8942,941,Machine Learning,Advanced,2022-08-13
8943,313,Data Science,Intermediate,2021-10-12
8944,513,Deep Learning,Advanced,2022-02-17
8945,49,Machine Learning,Intermediate,2021-12-22
8946,636,Machine Learning,Advanced,2022-01-08
8947,902,Machine Learning,Beginner,2021-04-24
8948,965,AI for Everyone,Intermediate,2020-03-28
8949,942,Deep Learning,Advanced,2021-06-23
8950,371,Python Basics,Advanced,2020-02-10
8951,12,Machine Learning,Intermediate,2023-08-10
8952,918,Machine Learning,Advanced,2021-02-02
8953,47,Machine Learning,Beginner,2023-08-10
8954,814,AI for Everyone,Intermediate,2023-05-25
8955,551,Data Science,Beginner,2020-02-03
8956,591,Machine Learning,Advanced,2022-12-13
8957,781,Deep Learning,Intermediate,2022-06-18
8958,633,Deep Learning,Beginner,2022-07-28
8959,486,Data Science,Advanced,2021-06-11
8960,377,Machine Learning,Advanced,2022-09-12
8961,855,Machine Learning,Advanced,2020-04-20
8962,43,Data Science,Beginner,2022-08-02
8963,603,Data Science,Advanced,2020-12-06
8964,608,Python Basics,Beginner,2022-11-13
8965,381,Deep Learning,Intermediate,2020-03-16
8966,797,Data Science,Intermediate,2022-09-13
8967,764,AI for Everyone,Beginner,2022-07-27
8968,509,Data Science,Advanced,2020-11-17
8969,418,AI for Everyone,Advanced,2020-11-26
8970,615,Python Basics,Advanced,2020-04-04
8971,428,Data Science,Advanced,2023-01-14
8972,71,AI for Everyone,Beginner,2023-09-07
8973,862,Machine Learning,Intermediate,2022-07-27
8974,934,AI for Everyone,Beginner,2020-10-23
8975,312,Python Basics,Beginner,2022-11-08
8976,618,Data Science,Advanced,2022-10-15
8977,163,Data Science,Beginner,2023-02-23
8978,846,Deep Learning,Intermediate,2022-07-16
8979,5,Python Basics,Intermediate,2020-07-13
8980,29,AI for Everyone,Intermediate,2020-02-13
8981,662,AI for Everyone,Beginner,2022-08-17
8982,450,Machine Learning,Intermediate,2020-08-10
8983,206,AI for Everyone,Beginner,2020-04-25
8984,428,Deep Learning,Intermediate,2021-01-04
8985,49,Deep Learning,Advanced,2023-11-07
8986,702,Data Science,Advanced,2022-07-08
8987,553,Deep Learning,Beginner,2021-05-28
8988,491,Data Science,Intermediate,2020-03-07
8989,223,Python Basics,Advanced,2023-09-08
8990,444,AI for Everyone,Beginner,2021-02-10
8991,88,Data Science,Beginner,2020-01-24
8992,702,Deep Learning,Intermediate,2023-05-28
8993,140,Python Basics,Beginner,2020-11-02
8994,389,Deep Learning,Intermediate,2021-02-23
8995,648,AI for Everyone,Beginner,2023-03-15
8996,155,Data Science,Beginner,2021-08-11
8997,100,Machine Learning,Advanced,2020-10-04
8998,584,Machine Learning,Intermediate,2021-07-22
8999,900,Deep Learning,Beginner,2023-09-12
9000,352,Machine Learning,Advanced,2022-11-04
9001,649,Machine Learning,Intermediate,2022-10-06
9002,983,Python Basics,Advanced,2020-02-15
9003,819,Machine Learning,Beginner,2020-12-11
9004,369,Python Basics,Advanced,2023-12-25
9005,829,Python Basics,Beginner,2023-04-21
9006,671,AI for Everyone,Beginner,2021-01-27
9007,708,Data Science,Intermediate,2023-10-16
9008,595,AI for Everyone,Advanced,2022-10-13
9009,705,AI for Everyone,Intermediate,2020-04-24
9010,620,AI for Everyone,Beginner,2021-02-01
9011,337,Machine Learning,Beginner,2022-12-09
9012,163,Machine Learning,Intermediate,2023-09-27
9013,330,Deep Learning,Advanced,2022-04-26
9014,239,AI for Everyone,Intermediate,2021-05-24
9015,859,AI for Everyone,Advanced,2022-10-07
9016,360,Machine Learning,Intermediate,2020-06-19
9017,417,Data Science,Advanced,2023-08-23
9018,932,Python Basics,Beginner,2023-09-08
9019,893,Data Science,Intermediate,2023-05-08
9020,495,Data Science,Beginner,2022-09-21
9021,267,Python Basics,Beginner,2023-07-12
9022,188,Data Science,Intermediate,2022-08-13
9023,973,AI for Everyone,Beginner,2022-07-22
9024,419,Deep Learning,Beginner,2020-11-03
9025,988,Data Science,Beginner,2022-08-01
9026,543,Machine Learning,Beginner,2022-02-27
9027,807,Deep Learning,Intermediate,2023-09-15
9028,994,Python Basics,Beginner,2023-02-06
9029,700,Python Basics,Beginner,2022-03-21
9030,680,Python Basics,Intermediate,2021-01-15
9031,149,Deep Learning,Intermediate,2021-09-26
9032,38,Deep Learning,Intermediate,2022-04-10
9033,788,Deep Learning,Advanced,2021-08-12
9034,545,Deep Learning,Beginner,2022-05-10
9035,404,Python Basics,Intermediate,2022-02-02
9036,662,Machine Learning,Intermediate,2022-02-08
9037,630,Data Science,Intermediate,2023-12-01
9038,513,Machine Learning,Beginner,2021-09-26
9039,682,Data Science,Advanced,2023-05-07
9040,155,Deep Learning,Advanced,2020-08-12
9041,272,Deep Learning,Advanced,2020-07-23
9042,847,Data Science,Advanced,2021-06-26
9043,929,Machine Learning,Advanced,2021-07-26
9044,541,Data Science,Advanced,2022-08-15
9045,354,Python Basics,Beginner,2020-04-02
9046,935,Python Basics,Advanced,2022-07-11
9047,36,Python Basics,Advanced,2023-01-17
9048,541,Deep Learning,Intermediate,2021-05-25
9049,213,Deep Learning,Intermediate,2023-04-06
9050,323,Machine Learning,Intermediate,2021-05-12
9051,129,Python Basics,Beginner,2021-06-24
9052,359,Machine Learning,Beginner,2020-11-14
9053,241,Python Basics,Advanced,2021-01-26
9054,958,Python Basics,Intermediate,2023-01-05
9055,875,Data Science,Intermediate,2020-12-25
9056,377,Data Science,Beginner,2020-05-20
9057,23,AI for Everyone,Intermediate,2020-07-17
9058,887,Machine Learning,Advanced,2021-12-24
9059,153,Python Basics,Beginner,2022-06-09
9060,726,Data Science,Beginner,2022-07-09
9061,258,Data Science,Advanced,2023-07-20
9062,882,Data Science,Beginner,2022-08-25
9063,357,Deep Learning,Intermediate,2022-09-20
9064,720,AI for Everyone,Advanced,2023-11-19
9065,391,Machine Learning,Intermediate,2022-02-16
9066,920,AI for Everyone,Advanced,2023-06-19
9067,394,Deep Learning,Advanced,2020-10-11
9068,418,AI for Everyone,Beginner,2022-09-14
9069,6,AI for Everyone,Beginner,2021-05-27
9070,453,Python Basics,Intermediate,2021-05-11
9071,887,Deep Learning,Advanced,2021-04-08
9072,971,AI for Everyone,Beginner,2022-01-17
9073,902,Machine Learning,Beginner,2021-05-21
9074,180,Python Basics,Beginner,2021-04-28
9075,645,Data Science,Beginner,2020-10-01
9076,825,Deep Learning,Advanced,2023-07-09
9077,192,Python Basics,Advanced,2022-11-16
9078,300,Deep Learning,Beginner,2021-06-11
9079,21,Deep Learning,Advanced,2021-07-20
9080,383,Python Basics,Advanced,2023-02-04
9081,867,Machine Learning,Intermediate,2020-03-25
9082,498,Machine Learning,Beginner,2023-04-08
9083,670,AI for Everyone,Beginner,2020-11-11
9084,751,Python Basics,Intermediate,2023-07-23
9085,484,Python Basics,Intermediate,2022-03-14
9086,401,Machine Learning,Advanced,2020-03-20
9087,964,AI for Everyone,Beginner,2020-09-06
9088,231,Python Basics,Intermediate,2022-05-05
9089,818,Data Science,Intermediate,2020-06-03
9090,543,Machine Learning,Intermediate,2022-08-26
9091,687,AI for Everyone,Advanced,2020-04-23
9092,744,AI for Everyone,Advanced,2020-04-23
9093,801,Data Science,Intermediate,2021-11-27
9094,365,Machine Learning,Beginner,2022-03-13
9095,37,AI for Everyone,Beginner,2022-01-12
9096,346,Data Science,Advanced,2023-05-26
9097,718,Python Basics,Advanced,2020-10-09
9098,526,Machine Learning,Advanced,2022-03-19
9099,115,Data Science,Advanced,2021-12-03
9100,75,Machine Learning,Beginner,2023-10-01
9101,393,Machine Learning,Intermediate,2022-03-28
9102,369,Machine Learning,Advanced,2022-11-16
9103,872,Data Science,Advanced,2021-12-25
9104,943,Deep Learning,Advanced,2023-01-20
9105,86,Machine Learning,Beginner,2023-06-19
9106,787,Deep Learning,Advanced,2022-05-08
9107,29,Machine Learning,Intermediate,2020-12-24
9108,325,AI for Everyone,Beginner,2020-03-13
9109,803,Machine Learning,Intermediate,2023-10-11
9110,397,Machine Learning,Beginner,2021-08-13
9111,256,Data Science,Advanced,2022-07-12
9112,580,Python Basics,Beginner,2022-12-13
9113,403,AI for Everyone,Intermediate,2022-02-12
9114,119,Python Basics,Intermediate,2023-02-01
9115,319,AI for Everyone,Beginner,2021-10-18
9116,862,Data Science,Advanced,2023-04-23
9117,132,Machine Learning,Beginner,2021-09-08
9118,679,Machine Learning,Beginner,2023-06-06
9119,609,Python Basics,Advanced,2022-08-14
9120,764,Python Basics,Intermediate,2023-09-08
9121,199,Python Basics,Beginner,2020-04-06
9122,261,Machine Learning,Advanced,2022-09-28
9123,35,AI for Everyone,Beginner,2021-03-19
9124,591,AI for Everyone,Advanced,2023-12-12
9125,709,Data Science,Beginner,2020-12-01
9126,131,AI for Everyone,Intermediate,2022-01-26
9127,643,Machine Learning,Beginner,2022-12-01
9128,382,Deep Learning,Advanced,2021-03-19
9129,66,Machine Learning,Intermediate,2020-05-18
9130,487,AI for Everyone,Advanced,2023-10-06
9131,151,Data Science,Beginner,2022-12-07
9132,847,AI for Everyone,Intermediate,2021-02-10
9133,908,Data Science,Beginner,2020-08-18
9134,521,Deep Learning,Intermediate,2020-04-24
9135,707,Machine Learning,Beginner,2022-08-09
9136,516,Machine Learning,Beginner,2020-03-20
9137,742,Deep Learning,Advanced,2020-10-07
9138,963,Python Basics,Intermediate,2021-04-11
9139,76,Machine Learning,Intermediate,2022-04-02
9140,9,AI for Everyone,Intermediate,2023-11-01
9141,731,AI for Everyone,Beginner,2021-09-01
9142,127,Machine Learning,Intermediate,2023-09-15
9143,215,Python Basics,Advanced,2021-11-10
9144,605,Data Science,Intermediate,2020-06-02
9145,362,Machine Learning,Advanced,2020-01-19
9146,194,Machine Learning,Beginner,2021-12-15
9147,229,Data Science,Beginner,2020-10-10
9148,404,Deep Learning,Intermediate,2023-07-14
9149,114,Machine Learning,Intermediate,2023-04-26
9150,1,Machine Learning,Beginner,2022-12-14
9151,462,Machine Learning,Advanced,2023-10-18
9152,83,Deep Learning,Intermediate,2022-10-19
9153,238,Data Science,Beginner,2023-07-27
9154,670,Python Basics,Beginner,2023-01-07
9155,79,Python Basics,Beginner,2021-04-18
9156,654,Data Science,Intermediate,2022-04-21
9157,287,Deep Learning,Advanced,2023-03-23
9158,857,Machine Learning,Advanced,2022-05-17
9159,409,AI for Everyone,Beginner,2022-08-20
9160,473,Machine Learning,Beginner,2023-09-22
9161,632,Deep Learning,Advanced,2023-06-20
9162,331,Data Science,Intermediate,2021-12-28
9163,830,Machine Learning,Beginner,2021-03-19
9164,894,Python Basics,Beginner,2020-07-08
9165,513,Data Science,Beginner,2021-09-15
9166,832,Machine Learning,Beginner,2022-12-05
9167,492,Data Science,Intermediate,2022-06-07
9168,721,Machine Learning,Intermediate,2023-11-14
9169,614,Machine Learning,Intermediate,2023-11-12
9170,951,Data Science,Beginner,2020-01-28
9171,275,AI for Everyone,Intermediate,2023-05-28
9172,149,Deep Learning,Intermediate,2023-11-16
9173,668,Machine Learning,Beginner,2022-11-17
9174,552,Machine Learning,Intermediate,2022-03-12
9175,332,Data Science,Beginner,2023-05-19
9176,991,Machine Learning,Advanced,2020-08-22
9177,21,Python Basics,Intermediate,2022-06-07
9178,157,Data Science,Intermediate,2023-12-12
9179,906,AI for Everyone,Beginner,2022-04-11
9180,348,Machine Learning,Intermediate,2021-07-16
9181,871,Python Basics,Intermediate,2020-07-21
9182,472,Deep Learning,Advanced,2021-07-07
9183,718,Deep Learning,Intermediate,2021-09-02
9184,819,Machine Learning,Beginner,2021-12-23
9185,722,Machine Learning,Advanced,2021-03-11
9186,99,Python Basics,Intermediate,2022-07-03
9187,831,Data Science,Beginner,2023-07-03
9188,878,Python Basics,Intermediate,2020-08-26
9189,345,Deep Learning,Advanced,2020-08-20
9190,342,Data Science,Advanced,2023-06-12
9191,659,Data Science,Beginner,2020-08-20
9192,81,Deep Learning,Advanced,2021-02-11
9193,291,AI for Everyone,Advanced,2020-10-18
9194,251,Deep Learning,Intermediate,2023-01-14
9195,466,AI for Everyone,Intermediate,2021-08-18
9196,169,Deep Learning,Beginner,2022-02-25
9197,279,Machine Learning,Advanced,2020-11-10
9198,436,AI for Everyone,Beginner,2021-09-22
9199,729,Deep Learning,Intermediate,2021-01-20
9200,573,Deep Learning,Intermediate,2020-06-19
9201,717,Data Science,Beginner,2021-05-19
9202,534,Data Science,Advanced,2020-06-10
9203,248,AI for Everyone,Beginner,2021-03-08
9204,485,Python Basics,Intermediate,2023-03-18
9205,245,Deep Learning,Advanced,2021-07-01
9206,425,Data Science,Advanced,2022-09-09
9207,44,Python Basics,Advanced,2021-06-15
9208,895,Machine Learning,Advanced,2023-03-24
9209,853,Machine Learning,Beginner,2020-01-06
9210,857,Machine Learning,Advanced,2023-06-08
9211,374,Deep Learning,Advanced,2020-10-18
9212,660,Deep Learning,Beginner,2023-04-04
9213,43,Python Basics,Beginner,2023-02-06
9214,725,Machine Learning,Beginner,2022-10-02
9215,257,AI for Everyone,Advanced,2023-08-05
9216,614,Data Science,Advanced,2021-06-18
9217,184,Python Basics,Advanced,2022-01-04
9218,581,AI for Everyone,Advanced,2020-07-28
9219,316,Python Basics,Advanced,2021-01-16
9220,125,Data Science,Advanced,2020-02-21
9221,835,AI for Everyone,Intermediate,2023-09-17
9222,362,Data Science,Beginner,2022-07-28
9223,694,Machine Learning,Intermediate,2020-02-07
9224,544,Machine Learning,Intermediate,2023-08-14
9225,406,Python Basics,Intermediate,2023-12-06
9226,493,AI for Everyone,Beginner,2023-09-19
9227,377,Data Science,Beginner,2023-04-13
9228,700,Data Science,Advanced,2022-01-24
9229,446,Machine Learning,Beginner,2023-06-23
9230,827,Machine Learning,Intermediate,2020-07-06
9231,426,Data Science,Beginner,2022-10-21
9232,438,Python Basics,Beginner,2023-12-26
9233,622,Machine Learning,Beginner,2020-08-23
9234,143,Data Science,Advanced,2022-03-24
9235,765,Deep Learning,Intermediate,2022-01-05
9236,952,Deep Learning,Intermediate,2021-08-24
9237,73,Deep Learning,Advanced,2020-11-14
9238,904,AI for Everyone,Beginner,2021-05-28
9239,238,Deep Learning,Advanced,2023-12-24
9240,615,Deep Learning,Beginner,2020-12-16
9241,171,Python Basics,Intermediate,2022-11-04
9242,367,Python Basics,Advanced,2023-05-03
9243,628,Python Basics,Beginner,2020-04-10
9244,545,Data Science,Advanced,2021-08-12
9245,408,AI for Everyone,Intermediate,2020-08-02
9246,201,AI for Everyone,Intermediate,2023-12-04
9247,481,AI for Everyone,Intermediate,2020-11-22
9248,599,AI for Everyone,Beginner,2020-12-22
9249,321,AI for Everyone,Intermediate,2020-06-13
9250,949,Machine Learning,Intermediate,2021-11-20
9251,572,Deep Learning,Advanced,2023-11-03
9252,758,Deep Learning,Beginner,2021-05-27
9253,69,Data Science,Advanced,2021-07-24
9254,124,Data Science,Intermediate,2020-03-03
9255,532,Python Basics,Intermediate,2022-07-18
9256,917,Deep Learning,Intermediate,2020-03-04
9257,609,Data Science,Beginner,2022-06-06
9258,987,Machine Learning,Intermediate,2023-12-28
9259,10,Python Basics,Intermediate,2023-06-15
9260,564,Python Basics,Intermediate,2021-01-05
9261,667,Machine Learning,Intermediate,2021-10-12
9262,465,AI for Everyone,Beginner,2020-03-20
9263,161,AI for Everyone,Beginner,2023-08-04
9264,988,Machine Learning,Advanced,2022-05-24
9265,653,Deep Learning,Intermediate,2023-11-23
9266,146,Machine Learning,Intermediate,2022-06-06
9267,585,AI for Everyone,Advanced,2023-04-15
9268,791,Data Science,Intermediate,2020-03-20
9269,96,Machine Learning,Beginner,2020-10-09
9270,220,Python Basics,Beginner,2023-03-07
9271,288,Deep Learning,Advanced,2020-04-23
9272,390,Deep Learning,Beginner,2023-03-24
9273,447,Deep Learning,Beginner,2020-11-23
9274,582,Python Basics,Beginner,2020-08-22
9275,80,Machine Learning,Intermediate,2022-11-21
9276,148,Deep Learning,Intermediate,2020-07-11
9277,448,Deep Learning,Beginner,2020-05-26
9278,553,Machine Learning,Intermediate,2022-11-27
9279,639,AI for Everyone,Intermediate,2020-03-17
9280,365,Data Science,Advanced,2023-04-02
9281,734,AI for Everyone,Beginner,2022-11-23
9282,88,AI for Everyone,Advanced,2023-12-24
9283,292,Deep Learning,Intermediate,2023-12-15
9284,52,Machine Learning,Beginner,2022-04-11
9285,212,Python Basics,Intermediate,2022-12-08
9286,402,Data Science,Intermediate,2022-12-14
9287,475,Python Basics,Advanced,2023-08-23
9288,207,Python Basics,Advanced,2022-08-28
9289,687,Deep Learning,Intermediate,2022-05-19
9290,836,Deep Learning,Beginner,2020-12-12
9291,83,Python Basics,Intermediate,2021-03-09
9292,229,AI for Everyone,Advanced,2021-11-27
9293,697,AI for Everyone,Advanced,2020-12-03
9294,490,AI for Everyone,Advanced,2021-08-15
9295,266,Deep Learning,Advanced,2021-03-06
9296,840,Deep Learning,Intermediate,2022-09-14
9297,616,Machine Learning,Intermediate,2023-08-03
9298,665,Data Science,Intermediate,2022-05-06
9299,793,AI for Everyone,Advanced,2022-02-08
9300,98,Deep Learning,Beginner,2023-09-13
9301,689,Python Basics,Beginner,2023-01-27
9302,121,Python Basics,Advanced,2021-06-14
9303,954,Python Basics,Advanced,2021-10-22
9304,298,Data Science,Advanced,2022-04-15
9305,467,Machine Learning,Intermediate,2022-10-17
9306,504,AI for Everyone,Intermediate,2021-02-12
9307,937,Data Science,Beginner,2022-02-04
9308,748,AI for Everyone,Beginner,2023-02-18
9309,467,Deep Learning,Beginner,2022-08-04
9310,412,Python Basics,Intermediate,2020-05-08
9311,900,Machine Learning,Beginner,2020-03-09
9312,311,Machine Learning,Intermediate,2021-12-24
9313,342,Data Science,Advanced,2021-03-14
9314,174,Data Science,Advanced,2021-03-02
9315,321,Python Basics,Intermediate,2022-02-01
9316,56,Python Basics,Beginner,2020-12-13
9317,305,Python Basics,Beginner,2020-05-21
9318,331,Deep Learning,Beginner,2022-12-27
9319,20,Machine Learning,Intermediate,2021-06-02
9320,230,Deep Learning,Beginner,2023-07-01
9321,17,Machine Learning,Intermediate,2023-09-25
9322,423,Machine Learning,Intermediate,2022-01-03
9323,45,Deep Learning,Intermediate,2023-03-20
9324,698,Data Science,Intermediate,2022-04-06
9325,83,Deep Learning,Beginner,2021-12-06
9326,877,Deep Learning,Beginner,2023-03-22
9327,464,Machine Learning,Advanced,2023-01-03
9328,25,Python Basics,Advanced,2021-04-17
9329,666,AI for Everyone,Advanced,2021-11-18
9330,642,Python Basics,Beginner,2020-07-15
9331,76,Python Basics,Advanced,2023-03-13
9332,562,Deep Learning,Beginner,2020-10-23
9333,789,Deep Learning,Advanced,2021-12-22
9334,578,AI for Everyone,Beginner,2022-01-03
9335,641,Deep Learning,Intermediate,2022-05-15
9336,59,Data Science,Intermediate,2023-09-26
9337,776,Machine Learning,Intermediate,2020-03-28
9338,865,AI for Everyone,Advanced,2020-09-25
9339,578,Python Basics,Intermediate,2023-11-23
9340,225,Deep Learning,Intermediate,2023-07-11
9341,702,Deep Learning,Beginner,2022-10-12
9342,71,Data Science,Beginner,2022-04-12
9343,492,Deep Learning,Intermediate,2021-02-04
9344,706,Data Science,Advanced,2022-08-12
9345,242,Data Science,Beginner,2022-03-27
9346,682,Data Science,Beginner,2021-08-20
9347,586,Deep Learning,Advanced,2020-04-03
9348,502,Machine Learning,Intermediate,2020-06-03
9349,294,Deep Learning,Advanced,2022-11-12
9350,168,Machine Learning,Advanced,2023-11-07
9351,463,Deep Learning,Beginner,2021-04-28
9352,923,Machine Learning,Intermediate,2022-06-01
9353,268,AI for Everyone,Intermediate,2020-09-08
9354,846,AI for Everyone,Beginner,2022-12-28
9355,117,Deep Learning,Beginner,2022-08-18
9356,595,Data Science,Intermediate,2022-05-21
9357,92,AI for Everyone,Beginner,2022-03-14
9358,681,Machine Learning,Advanced,2021-09-01
9359,689,Machine Learning,Advanced,2023-05-25
9360,922,Python Basics,Advanced,2020-01-22
9361,200,Data Science,Advanced,2020-01-18
9362,137,Python Basics,Beginner,2022-09-06
9363,213,Data Science,Intermediate,2023-10-22
9364,798,Machine Learning,Beginner,2020-10-27
9365,173,AI for Everyone,Beginner,2022-09-24
9366,21,Deep Learning,Beginner,2021-04-22
9367,802,Deep Learning,Intermediate,2020-05-10
9368,393,Python Basics,Advanced,2023-04-09
9369,77,Data Science,Intermediate,2020-04-28
9370,161,AI for Everyone,Beginner,2021-03-14
9371,104,Machine Learning,Beginner,2021-11-12
9372,303,Python Basics,Advanced,2022-12-13
9373,282,Python Basics,Intermediate,2023-09-20
9374,764,Deep Learning,Beginner,2020-05-12
9375,141,AI for Everyone,Intermediate,2021-02-07
9376,318,Deep Learning,Beginner,2022-11-14
9377,330,Python Basics,Advanced,2020-12-19
9378,519,Deep Learning,Beginner,2020-01-02
9379,411,AI for Everyone,Intermediate,2022-03-18
9380,685,Deep Learning,Advanced,2022-03-21
9381,492,Data Science,Beginner,2020-12-03
9382,866,Machine Learning,Beginner,2020-11-05
9383,334,AI for Everyone,Intermediate,2021-09-06
9384,379,Data Science,Intermediate,2021-05-27
9385,222,Python Basics,Beginner,2023-07-11
9386,485,Deep Learning,Beginner,2020-05-28
9387,320,AI for Everyone,Beginner,2023-12-12
9388,248,AI for Everyone,Beginner,2022-06-19
9389,612,Data Science,Advanced,2020-09-19
9390,373,Data Science,Beginner,2021-08-04
9391,16,AI for Everyone,Beginner,2023-09-07
9392,921,Machine Learning,Intermediate,2021-02-16
9393,769,Data Science,Advanced,2021-07-20
9394,439,Deep Learning,Beginner,2022-08-01
9395,435,Machine Learning,Intermediate,2021-02-13
9396,59,Python Basics,Advanced,2020-11-08
9397,152,Deep Learning,Advanced,2021-01-26
9398,353,Python Basics,Beginner,2022-05-16
9399,492,Python Basics,Beginner,2022-04-06
9400,26,Data Science,Intermediate,2022-07-04
9401,227,Data Science,Beginner,2020-11-24
9402,641,AI for Everyone,Advanced,2021-04-18
9403,258,Deep Learning,Advanced,2020-02-19
9404,231,AI for Everyone,Beginner,2022-01-24
9405,207,AI for Everyone,Intermediate,2021-06-08
9406,355,Deep Learning,Intermediate,2020-09-03
9407,759,Python Basics,Advanced,2023-01-15
9408,290,Machine Learning,Advanced,2020-04-18
9409,964,Python Basics,Intermediate,2023-09-24
9410,724,Python Basics,Beginner,2023-10-20
9411,191,Python Basics,Intermediate,2022-01-11
9412,734,AI for Everyone,Advanced,2021-08-17
9413,976,AI for Everyone,Beginner,2020-08-13
9414,607,Machine Learning,Advanced,2023-04-22
9415,244,Data Science,Beginner,2023-12-24
9416,517,AI for Everyone,Beginner,2021-04-25
9417,523,Python Basics,Advanced,2022-12-21
